,UMAP1,UMAP2,profile
4334,12.54685,23.376356,0
4335,4.6910143,18.427277,0
4336,11.079615,15.382186,0
4337,6.441884,13.834968,0
4338,3.4442818,13.495466,0
4339,6.440924,13.86405,0
4340,25.666307,-1.7639726,5
4341,10.714277,30.996567,3
4342,13.6255,21.00754,0
4343,10.56838,22.871952,0
4344,26.85356,21.047565,5
4345,2.5124483,12.720885,0
4346,10.714188,13.620556,0
4347,9.890192,15.650762,0
4348,2.7702262,12.951489,0
4349,9.9380045,15.226192,0
4350,2.2495403,12.470408,0
4351,4.5049863,18.237179,0
4352,10.618698,15.228759,0
4353,13.649094,20.525938,0
4354,9.834096,16.03177,0
4355,2.4605298,12.658594,0
4356,6.4524045,13.817458,0
4357,-10.356033,26.952667,3
4358,6.435974,13.89443,0
4359,2.231225,12.4908,0
4360,25.6252,-1.7228472,5
4361,10.80103,31.017605,3
4362,-1.2933487,13.824791,0
4363,25.636164,-1.7340207,5
4364,10.718947,13.614006,0
4365,10.829585,31.1453,3
4366,9.784787,14.240029,0
4367,10.851629,31.05724,3
4368,13.644512,20.983578,0
4369,10.0211935,14.542796,0
4370,9.792727,14.233272,0
4371,13.627107,21.000689,0
4372,25.627043,-1.7246788,5
4373,10.575637,15.236689,0
4374,10.9144125,15.15781,0
4375,10.92679,15.136149,0
4376,6.4334292,13.892609,0
4377,25.705984,-1.8036287,5
4378,11.070611,15.37287,0
4379,6.4367323,13.896105,0
4380,10.352996,15.028029,0
4381,9.762932,14.271036,0
4382,13.656553,20.379023,0
4383,10.578709,15.268598,0
4384,25.691603,-1.7893168,5
4385,11.079632,15.384405,0
4386,4.6474624,18.386469,0
4387,13.627477,20.998161,0
4388,13.6314335,20.996859,0
4389,-1.3865566,13.728479,0
4390,9.721732,16.106693,0
4391,10.304329,14.95253,0
4392,10.669811,13.661333,0
4393,4.7118216,18.449263,0
4394,25.668999,-1.7667477,5
4395,10.873844,31.110435,3
4396,-0.022152364,39.022232,3
4397,6.4297457,13.914663,0
4398,10.914252,15.14391,0
4399,9.762289,14.241659,0
4400,10.32176,14.973834,0
4401,13.653072,20.527222,0
4402,9.811382,16.075048,0
4403,-10.248964,27.072187,3
4404,5.4002423,13.214721,0
4405,9.936914,15.220956,0
4406,5.8477745,13.806701,0
4407,13.680165,20.412086,0
4408,25.629162,-1.7268642,5
4409,8.124739,14.7602215,0
4410,10.138246,15.6799,0
4411,10.088292,15.072859,0
4412,-1.5613811,14.045216,0
4413,25.662802,-1.7605207,5
4414,-1.4064087,13.741188,0
4415,13.629168,21.001925,0
4416,6.7341766,13.8924465,0
4417,10.90911,30.987127,3
4418,11.074211,15.37082,0
4419,13.646133,20.978298,0
4420,11.056484,15.355898,0
4421,6.454764,13.765595,0
4422,4.678194,18.415329,0
4423,2.4450552,12.651616,0
4424,13.597722,21.021395,0
4425,5.8456535,13.818135,0
4426,-1.5971581,14.076306,0
4427,4.5950522,18.338728,0
4428,13.632766,20.990555,0
4429,2.592363,12.340997,0
4430,10.203511,14.639103,0
4431,10.129735,15.339394,0
4432,9.768397,14.258082,0
4433,12.568799,23.355896,0
4434,12.574927,23.350494,0
4435,8.182633,14.7927475,0
4436,9.766027,14.259846,0
4437,12.544867,23.378664,0
4438,12.575602,23.351402,0
4439,4.4480805,18.180084,0
4440,8.477099,15.033065,0
4441,9.828635,16.03443,0
4442,10.750252,30.908972,3
4443,5.408248,13.2220125,0
4444,9.7767105,16.187769,0
4445,3.409982,13.45358,0
4446,25.826052,-1.9239058,5
4447,13.462698,21.245235,0
4448,26.816433,21.084257,5
4449,12.539316,23.38541,0
4450,-1.4642467,37.833347,3
4451,10.688179,30.932308,3
4452,26.830135,21.069057,5
4453,5.848565,13.727143,0
4454,-11.280519,-14.663576,4
4455,-13.089637,-5.0573373,4
4456,-11.461762,-2.00616,4
4457,-1.1213744,-16.231794,2
4458,-11.263651,-14.6798115,4
4459,-11.27794,-14.666044,4
4460,-1.126968,-16.225082,2
4461,-11.280483,-14.663595,4
4462,-11.258246,-14.685042,4
4463,19.320345,-12.073242,5
4464,-11.462077,-2.0064662,4
4465,-11.283546,-14.660479,4
4466,-18.73525,15.129248,4
4467,-13.089238,-5.0575686,4
4468,-1.1214328,-16.231703,2
4469,-19.12038,-13.627534,4
4470,-11.461915,-2.0063114,4
4471,-11.461626,-2.006009,4
4472,-11.281233,-14.6628,4
4473,24.53034,-16.998623,5
4474,12.559359,23.366106,0
4475,10.514211,22.924856,0
4476,13.789336,20.550087,0
4477,5.4706864,13.272612,0
4478,6.5569572,13.325207,0
4479,10.744613,30.969103,3
4480,11.0509205,15.365256,0
4481,-18.734959,15.1295,4
4482,-11.281578,-14.662445,4
4483,-13.075949,-5.071813,4
4484,-11.2693205,-14.6747675,4
4485,-12.4600525,2.4464092,4
4486,-12.460071,2.4464295,4
4487,-11.449719,-1.9940408,4
4488,-18.734459,15.130005,4
4489,-19.1207,-13.625858,4
4490,-19.120415,-13.627646,4
4491,19.320528,-12.0731735,5
4492,13.730833,20.484255,0
4493,4.457228,18.187725,0
4494,6.4267626,13.879577,0
4495,13.766969,20.61082,0
4496,13.486783,21.217966,0
4497,13.670032,20.392504,0
4498,9.935327,15.222953,0
4499,-13.090622,-5.055503,4
4500,-11.2804985,-14.663488,4
4501,-1.1245629,-16.228127,2
4502,-19.125492,-13.60847,4
4503,-1.1266329,-16.226332,2
4504,-19.120634,-13.626218,4
4505,-1.1246287,-16.228134,2
4506,-11.260039,-14.683425,4
4507,-19.119638,-13.637247,4
4508,-11.461083,-2.0054498,4
4509,-1.1295607,-16.222017,2
4510,19.32032,-12.073254,5
4511,-11.46049,-2.0048244,4
4512,-18.735268,15.129234,4
4513,-11.451788,-1.9954686,4
4514,-19.12434,-13.614175,4
4515,-18.734756,15.129758,4
4516,-1.4126854,37.83188,3
4517,-1.1263015,-16.226477,2
4518,-1.1237168,-16.229567,2
4519,13.630523,20.983671,0
4520,-12.460077,2.4464037,4
4521,19.320503,-12.073175,5
4522,-13.094314,-5.051257,4
4523,-1.1292036,-16.2233,2
4524,-19.120245,-13.628497,4
4525,-13.088625,-5.058802,4
4526,-11.257954,-14.68556,4
4527,-11.28949,-14.654568,4
4528,-18.735931,15.128376,4
4529,-11.263018,-14.680446,4
4530,-13.088419,-5.058755,4
4531,-19.120033,-13.631121,4
4532,6.4897017,13.612183,0
4533,25.686407,-1.7841465,5
4534,9.9355755,15.219083,0
4535,10.779168,31.047651,3
4536,10.132682,15.6452465,0
4537,-10.369897,26.946877,3
4538,13.670075,20.394114,0
4539,6.53093,13.349879,0
4540,5.4940844,13.294993,0
4541,5.8510633,13.811618,0
4542,9.944005,15.207392,0
4543,10.917325,15.147585,0
4544,-1.3985347,13.904132,0
4545,10.722513,13.611307,0
4546,9.781008,16.19953,0
4547,-1.3804376,13.735173,0
4548,-1.5926125,14.076915,0
4549,25.64622,-1.7438555,5
4550,-10.273505,27.044636,3
4551,6.7794714,13.920991,0
4552,-0.91719234,38.32009,3
4553,8.485795,15.041779,0
4554,8.402513,14.967428,0
4555,26.831894,21.068785,5
4556,10.697645,31.123026,3
4557,-1.4669036,37.82648,3
4558,26.86234,21.050629,5
4559,10.733481,31.013817,3
4560,12.802117,1.5032338,2
4561,14.228083,-7.573144,2
4562,26.853502,21.05061,5
4563,0.1759699,-8.543345,2
4564,-0.13273314,-8.103579,2
4565,0.35849226,-8.884656,2
4566,0.35643205,-8.884454,2
4567,0.40787932,-8.564342,2
4568,0.3470801,-8.889065,2
4569,17.371124,3.1823633,2
4570,10.158376,3.9284258,2
4571,0.40215507,-8.5835905,2
4572,17.389807,3.1795356,2
4573,17.938303,3.1174204,2
4574,26.83797,21.063545,5
4575,-9.290473,-21.27061,4
4576,26.849127,21.040735,5
4577,-1.5904127,14.073346,0
4578,10.297044,14.951804,0
4579,-13.0933075,-5.051385,4
4580,2.1950278,12.43005,0
4581,10.780162,30.880054,3
4582,26.826948,21.051432,5
4583,-1.4410859,37.855083,3
4584,-1.4484755,37.84534,3
4585,8.1808605,14.790245,0
4586,8.487976,15.045289,0
4587,2.4172082,12.621225,0
4588,4.4706993,18.201052,0
4589,10.933207,15.128873,0
4590,-10.243367,27.07901,3
4591,-1.4570853,37.835697,3
4592,13.669159,20.892496,0
4593,6.602881,13.55548,0
4594,6.4642315,13.814067,0
4595,-1.4753566,37.82028,3
4596,-1.4463612,37.846844,3
4597,-1.0337621,38.212677,3
4598,10.790685,31.080776,3
4599,10.701381,31.106281,3
4600,10.717765,31.077486,3
4601,10.784929,31.013958,3
4602,-10.252926,27.06776,3
4603,10.684347,31.018778,3
4604,10.369905,23.083208,0
4605,16.579727,3.177533,2
4606,16.575874,3.181877,2
4607,4.1514335,-2.422516,2
4608,6.7515316,-4.2538958,2
4609,-0.5345842,-6.7437797,2
4610,-0.464101,-6.804927,2
4611,-0.49726805,-6.7564106,2
4612,-0.4983571,-6.725656,2
4613,-0.5111541,-6.7578154,2
4614,4.018801,-2.3158078,2
4615,-0.8214452,-7.3996606,2
4616,6.151591,-4.8437233,2
4617,5.92141,-4.7567616,2
4618,6.331118,-4.660487,2
4619,5.914343,-4.7560706,2
4620,-0.74105585,-7.1894755,2
4621,6.043611,-4.873517,2
4622,7.088259,-2.3325346,2
4623,4.327551,-2.1864538,2
4624,7.15413,-2.4045017,2
4625,4.0809693,-2.390022,2
4626,7.1076765,-2.350903,2
4627,4.010905,-2.3643394,2
4628,4.4576178,-2.4898283,2
4629,4.4997773,-2.4881995,2
4630,4.456228,-2.4469948,2
4631,4.479395,-2.495208,2
4632,4.0381007,-2.3742673,2
4633,4.008269,-2.3701239,2
4634,4.4809594,-2.4527905,2
4635,4.218899,-2.098666,2
4636,4.073828,-2.379935,2
4637,4.4841447,-2.470346,2
4638,4.492792,-2.4659505,2
4639,4.5045276,-2.4873884,2
4640,4.5105677,-2.4881299,2
4641,4.4839015,-2.4488268,2
4642,4.084827,-2.3509161,2
4643,4.5052743,-2.4767332,2
4644,4.009857,-2.3673904,2
4645,4.010477,-2.365365,2
4646,4.0379953,-2.3156178,2
4647,4.4349537,-2.4948661,2
4648,4.0148377,-2.3738482,2
4649,4.4436955,-2.4660115,2
4650,4.0095973,-2.3581436,2
4651,4.0234857,-2.2907805,2
4652,4.5033317,-2.4735878,2
4653,4.002001,-2.3588853,2
4654,4.505097,-2.4732156,2
4655,4.503737,-2.4866273,2
4656,4.0093036,-2.3636217,2
4657,4.5083227,-2.4799228,2
4658,4.517688,-2.4769268,2
4659,4.440937,-2.4525137,2
4660,4.480949,-2.4781826,2
4661,4.48386,-2.4343202,2
4662,4.438049,-2.479263,2
4663,4.031854,-2.3127024,2
4664,4.50097,-2.475708,2
4665,4.009452,-2.3157635,2
4666,4.091481,-2.4132621,2
4667,4.485268,-2.480583,2
4668,4.4759626,-2.4513805,2
4669,4.0001717,-2.3482606,2
4670,4.4803753,-2.452961,2
4671,4.023883,-2.3225389,2
4672,4.220818,-2.1175766,2
4673,4.0290174,-2.2975307,2
4674,4.0167794,-2.3581126,2
4675,4.492763,-2.501108,2
4676,4.4375606,-2.4656968,2
4677,4.5101786,-2.482398,2
4678,4.4349227,-2.490902,2
4679,4.407189,-2.457794,2
4680,4.478048,-2.4243379,2
4681,4.0049567,-2.349285,2
4682,4.069067,-2.332565,2
4683,4.0062895,-2.35743,2
4684,4.513548,-2.496484,2
4685,3.9993408,-2.3794763,2
4686,-0.5238555,-6.6493225,2
4687,4.189434,-2.1321783,2
4688,4.1984735,-2.1494453,2
4689,4.325966,-2.1104102,2
4690,4.3282332,-2.0974607,2
4691,4.0081773,-2.3622458,2
4692,3.9991407,-2.3699026,2
4693,4.0627913,-2.378562,2
4694,4.476969,-2.424187,2
4695,4.3318515,-2.1180463,2
4696,3.9938583,-2.3593066,2
4697,4.50172,-2.4559255,2
4698,4.490801,-2.4557476,2
4699,4.0059853,-2.3253524,2
4700,4.318871,-2.1096058,2
4701,-0.5433867,-6.6504464,2
4702,4.466519,-2.4104037,2
4703,3.998119,-2.364857,2
4704,-0.52338415,-6.666604,2
4705,4.521271,-2.4843545,2
4706,4.030523,-2.2940025,2
4707,4.485361,-2.4349182,2
4708,4.5045624,-2.4901435,2
4709,4.4246464,-2.4360123,2
4710,4.4976864,-2.4337606,2
4711,4.3201265,-2.1196315,2
4712,4.4855857,-2.4938505,2
4713,4.058036,-2.369405,2
4714,4.4931154,-2.4568436,2
4715,4.5196013,-2.4742649,2
4716,4.506977,-2.4898791,2
4717,-1.1804214,-15.909411,2
4718,-11.279865,-14.662711,4
4719,24.529055,-16.99476,5
4720,-5.134213,-27.63293,4
4721,24.52857,-16.99537,5
4722,-11.275345,-14.66467,4
4723,-18.188168,21.47879,4
4724,-11.47767,-2.0359855,4
4725,24.54043,-17.006481,5
4726,-1.4104086,-14.312653,2
4727,4.003149,-2.3433902,2
4728,5.3542457,-5.336123,2
4729,5.980256,-4.828234,2
4730,11.193815,-4.716576,2
4731,11.149239,-4.719776,2
4732,11.195973,-4.6977706,2
4733,11.220975,-4.7152996,2
4734,11.153718,-4.7127852,2
4735,-0.8204012,-7.141728,2
4736,5.988483,-4.818708,2
4737,-0.7443232,-7.0439763,2
4738,5.9754043,-4.81284,2
4739,11.165007,-4.68281,2
4740,11.131105,-4.6735845,2
4741,5.1654897,-5.6555586,2
4742,5.132056,-5.615106,2
4743,5.167966,-5.680998,2
4744,11.180154,-4.7031045,2
4745,11.144692,-4.6750317,2
4746,5.1669436,-5.6153502,2
4747,11.176359,-4.730518,2
4748,5.1344314,-5.614369,2
4749,11.184243,-4.704602,2
4750,-0.72700495,-7.011962,2
4751,5.1696787,-5.6786685,2
4752,-0.75844526,-7.236422,2
4753,5.337766,-5.3458905,2
4754,5.3224506,-5.3542924,2
4755,11.187066,-4.702105,2
4756,5.3342986,-5.3477983,2
4757,5.1062,-5.598502,2
4758,5.3452663,-5.3352637,2
4759,12.218126,-4.879026,2
4760,5.219495,-5.7182736,2
4761,5.222957,-5.7002277,2
4762,11.165526,-4.6740985,2
4763,24.525402,-16.99071,5
4764,5.349366,-5.341051,2
4765,11.246558,-4.6886573,2
4766,11.172191,-4.682067,2
4767,-0.71970946,-7.0292907,2
4768,5.212492,-5.6972375,2
4769,11.211424,-4.688228,2
4770,11.174611,-4.6689487,2
4771,24.52781,-16.994965,5
4772,5.239258,-5.7350917,2
4773,5.1363754,-5.6146383,2
4774,5.335788,-5.342128,2
4775,12.094837,-4.985451,2
4776,5.328908,-5.3554735,2
4777,5.9743366,-4.816664,2
4778,11.151403,-4.7154775,2
4779,-0.62695885,-6.9530787,2
4780,5.2222886,-5.7106137,2
4781,5.306851,-5.385235,2
4782,-0.62709403,-6.948879,2
4783,11.165186,-4.719514,2
4784,11.178617,-4.6678643,2
4785,5.988487,-4.818515,2
4786,5.160043,-5.68174,2
4787,5.1645885,-5.6170974,2
4788,11.183145,-4.714709,2
4789,11.1464,-4.703625,2
4790,12.217334,-4.892099,2
4791,-0.6306858,-6.94897,2
4792,5.173388,-5.6044536,2
4793,12.229861,-4.8546906,2
4794,5.9751463,-4.800912,2
4795,12.211327,-4.8833103,2
4796,12.252931,-4.865973,2
4797,12.237021,-4.871497,2
4798,5.9680448,-4.821043,2
4799,12.208099,-4.8957925,2
4800,5.98229,-4.821404,2
4801,11.1970415,-4.706098,2
4802,5.2003355,-5.713212,2
4803,11.191875,-4.7128415,2
4804,5.1699376,-5.60506,2
4805,5.2145977,-5.698944,2
4806,11.165764,-4.7051644,2
4807,11.200264,-4.6928763,2
4808,5.163435,-5.6228056,2
4809,11.164868,-4.6696596,2
4810,5.156105,-5.632799,2
4811,5.3395877,-5.3442764,2
4812,5.217118,-5.7203894,2
4813,5.129368,-5.6041903,2
4814,11.161716,-4.7113414,2
4815,5.160768,-5.665969,2
4816,5.342889,-5.3371944,2
4817,5.1671247,-5.589753,2
4818,5.162673,-5.6255183,2
4819,11.15848,-4.710864,2
4820,5.1034446,-5.585213,2
4821,5.3370895,-5.350039,2
4822,5.164296,-5.6187134,2
4823,5.1357512,-5.6277404,2
4824,5.331243,-5.3625317,2
4825,12.239948,-4.877416,2
4826,11.110337,-4.6558523,2
4827,5.325577,-5.366673,2
4828,11.154596,-4.6704726,2
4829,11.195582,-4.6995535,2
4830,11.167889,-4.726621,2
4831,11.234547,-4.7121234,2
4832,5.16974,-5.6296678,2
4833,5.3560433,-5.330622,2
4834,11.138209,-4.672739,2
4835,5.1836753,-5.553705,2
4836,5.1649036,-5.620181,2
4837,5.143663,-5.6869807,2
4838,5.125273,-5.6038365,2
4839,5.2137003,-5.716509,2
4840,11.295482,-4.7225847,2
4841,11.306637,-4.7322145,2
4842,5.1820526,-5.5952673,2
4843,11.293059,-4.718073,2
4844,5.1314197,-5.6149855,2
4845,5.3126817,-5.3677573,2
4846,5.338019,-5.346374,2
4847,5.141296,-5.666403,2
4848,11.181691,-4.675732,2
4849,12.082089,-5.002394,2
4850,11.155516,-4.6933393,2
4851,5.9494166,-4.830319,2
4852,11.169948,-4.735817,2
4853,5.1975665,-5.7304797,2
4854,11.18364,-4.706147,2
4855,5.142888,-5.6117377,2
4856,12.2244835,-4.87359,2
4857,11.15784,-4.7157164,2
4858,5.3130465,-5.3754544,2
4859,12.239923,-4.8757377,2
4860,5.217803,-5.736228,2
4861,5.229019,-5.71977,2
4862,11.176441,-4.7104077,2
4863,5.331253,-5.346098,2
4864,5.175239,-5.5870366,2
4865,12.231485,-4.888673,2
4866,-1.1209779,-16.212126,2
4867,12.21521,-4.888574,2
4868,12.213984,-4.888815,2
4869,12.218945,-4.8913507,2
4870,12.216572,-4.8602705,2
4871,11.15706,-4.7043495,2
4872,11.180007,-4.7086887,2
4873,11.175557,-4.697718,2
4874,12.188208,-4.8451114,2
4875,5.164045,-5.6173925,2
4876,5.184321,-5.591893,2
4877,12.252449,-4.8419824,2
4878,12.2342005,-4.885161,2
4879,11.188216,-4.687704,2
4880,11.206768,-4.694671,2
4881,11.1224165,-4.661623,2
4882,11.17481,-4.690816,2
4883,5.218129,-5.6901827,2
4884,11.181559,-4.659868,2
4885,5.974352,-4.8131475,2
4886,11.138298,-4.738501,2
4887,5.214657,-5.705212,2
4888,5.2150545,-5.7179966,2
4889,11.154626,-4.7093196,2
4890,5.3216267,-5.3519177,2
4891,5.984389,-4.8164606,2
4892,5.3079634,-5.3836746,2
4893,12.244022,-4.8579473,2
4894,5.991285,-4.8173223,2
4895,12.0660925,-5.020046,2
4896,11.300947,-4.732836,2
4897,11.218759,-4.686683,2
4898,11.198523,-4.6905894,2
4899,12.22346,-4.8755264,2
4900,5.1647196,-5.6307726,2
4901,12.077798,-4.994998,2
4902,12.259323,-4.8265066,2
4903,5.214712,-5.703287,2
4904,11.2342005,-4.7877173,2
4905,11.150856,-4.6724324,2
4906,5.9780498,-4.8168254,2
4907,5.170292,-5.61856,2
4908,12.181786,-4.914728,2
4909,24.525269,-16.991278,5
4910,11.335674,-4.7314863,2
4911,5.1460533,-5.691753,2
4912,12.086161,-4.9979744,2
4913,12.116014,-4.973706,2
4914,12.248551,-4.86281,2
4915,5.1550717,-5.6717896,2
4916,11.195824,-4.6865935,2
4917,12.259294,-4.8252845,2
4918,5.9888287,-4.8149185,2
4919,11.1990185,-4.6885686,2
4920,5.2152348,-5.6986995,2
4921,5.1509995,-5.676652,2
4922,11.165419,-4.7112923,2
4923,5.2161307,-5.7198896,2
4924,12.070513,-5.0115204,2
4925,5.204693,-5.690599,2
4926,12.118191,-4.825427,2
4927,5.154033,-5.631416,2
4928,12.220319,-4.8841896,2
4929,5.1430626,-5.6585827,2
4930,12.222135,-4.886275,2
4931,5.21878,-5.6949825,2
4932,5.149096,-5.6774864,2
4933,11.17019,-4.677663,2
4934,11.156086,-4.681876,2
4935,11.156262,-4.709652,2
4936,5.997139,-4.810802,2
4937,11.253113,-4.7057137,2
4938,5.955308,-4.8173356,2
4939,11.19826,-4.702032,2
4940,5.956305,-4.8264623,2
4941,11.174985,-4.7114577,2
4942,12.2338,-4.8735113,2
4943,4.375215,-2.2414021,2
4944,5.9557824,-4.8197265,2
4945,4.435705,-2.3787935,2
4946,12.207417,-4.901005,2
4947,12.229294,-4.883489,2
4948,12.214688,-4.8799787,2
4949,12.23407,-4.886212,2
4950,-1.1340921,-16.20841,2
4951,12.235988,-4.880758,2
4952,11.142589,-4.7212234,2
4953,12.091777,-4.860165,2
4954,5.3480973,-5.34033,2
4955,5.9561834,-4.8012924,2
4956,12.148887,-4.838801,2
4957,5.312467,-5.368472,2
4958,12.093811,-4.879022,2
4959,6.7439394,-4.2572393,2
4960,12.117631,-4.844027,2
4961,5.983752,-4.8168983,2
4962,12.2467375,-4.8665953,2
4963,5.360178,-5.335158,2
4964,11.171675,-4.7107263,2
4965,12.178761,-4.872968,2
4966,11.225415,-4.7036633,2
4967,11.19091,-4.718035,2
4968,5.1621866,-5.618768,2
4969,11.15026,-4.6541047,2
4970,12.212686,-4.918606,2
4971,5.169979,-5.6417084,2
4972,11.196124,-4.6994915,2
4973,11.197351,-4.7123375,2
4974,5.3457637,-5.32269,2
4975,5.356542,-5.3355155,2
4976,11.148335,-4.7353315,2
4977,12.226627,-4.900531,2
4978,5.230197,-5.708877,2
4979,4.5125513,-2.4907365,2
4980,11.213865,-4.727388,2
4981,12.068384,-5.0142665,2
4982,11.17834,-4.716396,2
4983,11.177651,-4.6614356,2
4984,5.330123,-13.964851,2
4985,-1.416136,-13.115911,2
4986,-1.3930726,-13.090396,2
4987,-1.3827324,-13.084776,2
4988,-1.3853594,-13.087565,2
4989,-1.3761505,-13.093464,2
4990,26.847536,21.05142,5
4991,6.7758136,13.913423,0
4992,-1.4335601,37.859653,3
4993,10.768163,30.910313,3
4994,10.88884,30.965061,3
4995,10.78527,31.020325,3
4996,10.888453,31.005352,3
4997,-10.332249,26.986517,3
4998,-10.324263,26.994106,3
4999,10.971773,30.949533,3
5000,10.848027,31.075165,3
5001,-10.274655,27.043837,3
5002,10.835107,31.098808,3
5003,10.778818,31.11403,3
5004,10.818725,31.131203,3
5005,-10.295565,27.024534,3
5006,10.680897,31.022375,3
5007,-10.290013,27.02758,3
5008,10.647669,30.905882,3
5009,-10.380636,26.936422,3
5010,10.645109,31.017616,3
5011,-10.363455,26.953413,3
5012,10.800198,31.091612,3
5013,10.832617,31.086298,3
5014,10.728475,30.891521,3
5015,-10.263496,27.054571,3
5016,10.8921385,30.990988,3
5017,-10.379834,26.934988,3
5018,10.694721,31.121431,3
5019,10.891899,31.026087,3
5020,-10.337955,26.97952,3
5021,10.758784,31.005375,3
5022,10.946009,30.993597,3
5023,-10.314129,27.00418,3
5024,10.740022,31.137535,3
5025,10.770297,31.124136,3
5026,10.885145,31.181086,3
5027,-10.314403,27.003984,3
5028,-10.373916,26.942638,3
5029,10.698248,31.053877,3
5030,10.810634,31.091301,3
5031,10.775721,31.01722,3
5032,10.69978,31.068287,3
5033,-10.342234,26.972542,3
5034,10.79126,30.99854,3
5035,10.699971,31.053596,3
5036,10.900091,30.95195,3
5037,10.7339525,30.928385,3
5038,10.873037,31.141092,3
5039,10.830337,31.105185,3
5040,10.842803,31.06421,3
5041,-1.4322689,-14.138009,2
5042,4.443385,-1.4657724,2
5043,4.449212,-1.158232,2
5044,3.8955543,13.804805,0
5045,-1.4521672,37.84087,3
5046,-10.292997,27.0258,3
5047,-10.38991,26.92513,3
5048,10.819664,31.02272,3
5049,10.697139,30.969471,3
5050,10.790555,31.140652,3
5051,10.697816,31.08141,3
5052,10.742287,31.031628,3
5053,10.66428,30.887165,3
5054,10.739675,30.92297,3
5055,10.740777,31.102385,3
5056,-10.330288,26.98579,3
5057,10.841324,31.173674,3
5058,10.715283,31.096611,3
5059,-1.4554166,37.838432,3
5060,6.5083084,13.527395,0
5061,-1.4648561,37.828762,3
5062,10.907318,31.189573,3
5063,-10.323793,26.993841,3
5064,9.706975,15.555282,0
5065,9.659825,15.553827,0
5066,32.15225,-6.8829837,5
5067,9.723359,16.077507,0
5068,6.5175657,13.590746,0
5069,26.848726,21.053577,5
5070,26.851345,21.050724,5
5071,9.7653675,16.043348,0
5072,26.853846,21.047138,5
5073,26.852016,21.04106,5
5074,26.852545,21.049643,5
5075,-1.2190114,38.114796,3
5076,-1.2191801,38.11467,3
5077,26.852348,21.056273,5
5078,-1.219551,38.114258,3
5079,26.859531,21.04036,5
5080,26.854738,21.046888,5
5081,-1.2147264,38.119926,3
5082,26.860405,21.041462,5
5083,-1.2193918,38.11453,3
5084,26.877926,21.01895,5
5085,-1.2189556,38.115047,3
5086,26.852386,21.049814,5
5087,-1.2169579,38.1173,3
5088,-1.2184266,38.11567,3
5089,-1.2202158,38.113403,3
5090,-1.2180686,38.11616,3
5091,26.901997,20.999905,5
5092,-1.2125167,38.122295,3
5093,6.503127,13.503916,0
5094,6.5848894,13.53023,0
5095,3.895144,13.801188,0
5096,-10.346204,26.973005,3
5097,17.937935,3.1163352,2
5098,-0.5092837,-6.704111,2
5099,-5.0635033,-13.108037,2
5100,7.5932517,-7.431317,2
5101,-5.0044923,-13.066441,2
5102,17.941113,3.1141746,2
5103,-5.007666,-13.054902,2
5104,-5.036373,-13.090533,2
5105,0.30876422,-8.302058,2
5106,-0.09707445,-8.122415,2
5107,-0.10010542,-8.130375,2
5108,17.930521,3.1229527,2
5109,6.0968184,-4.953208,2
5110,0.35067117,-8.885205,2
5111,0.18264668,-8.543276,2
5112,-4.984241,-12.844612,2
5113,-0.07397631,-8.1181,2
5114,17.95988,3.0946906,2
5115,0.13761139,-8.49501,2
5116,0.41848794,-8.553821,2
5117,-0.0014300614,-8.205511,2
5118,0.35133445,-8.873801,2
5119,0.071996704,-8.423041,2
5120,0.23468436,-8.524061,2
5121,-5.2251596,-13.197133,2
5122,0.18513946,-8.55463,2
5123,0.3571537,-8.881682,2
5124,17.938171,3.1151485,2
5125,0.3550119,-8.88355,2
5126,0.3085322,-8.842625,2
5127,0.33064747,-8.903136,2
5128,0.3550021,-8.885593,2
5129,17.413357,3.1635425,2
5130,-0.5001546,-6.712879,2
5131,17.94971,3.1057296,2
5132,-0.49778092,-6.732925,2
5133,17.951813,3.1052153,2
5134,14.507608,-7.3093157,2
5135,0.4127876,-8.537147,2
5136,0.3578934,-8.886544,2
5137,-5.8996997,-13.658587,2
5138,10.054428,3.815394,2
5139,12.406802,1.7877278,2
5140,17.382084,3.1823914,2
5141,-5.0324225,-13.088861,2
5142,-4.8626895,-12.494242,2
5143,10.079959,3.8362484,2
5144,0.36482757,-8.893426,2
5145,3.4793215,8.173634,0
5146,3.85059,8.171441,0
5147,17.380575,3.1818051,2
5148,21.748941,-0.5379514,5
5149,21.892212,-0.68101037,5
5150,21.903524,-0.6925785,5
5151,21.899052,-0.6884154,5
5152,-6.0854983,1.7185453,0
5153,21.740276,-0.53023756,5
5154,21.539467,-0.37285236,5
5155,15.913339,8.91664,2
5156,21.53278,-0.36662838,5
5157,21.903025,-0.69157183,5
5158,-6.0914435,1.7235297,0
5159,-5.20165,0.6233922,0
5160,21.505686,-0.34471005,5
5161,-5.2149506,0.6320773,0
5162,21.881891,-0.6707864,5
5163,-5.4570494,2.3482907,0
5164,21.53927,-0.37274507,5
5165,-5.4574375,2.347667,0
5166,21.753927,-0.54163843,5
5167,15.910328,8.915283,2
5168,-4.791752,0.3470487,0
5169,-4.7688704,0.32361984,0
5170,-4.8571057,0.40923426,0
5171,15.90074,8.926725,2
5172,15.923456,8.90531,2
5173,21.933636,-0.7235546,5
5174,-6.1064844,1.7372367,0
5175,-4.777569,0.3325275,0
5176,-4.864594,0.41419455,0
5177,-6.09601,1.7276138,0
5178,-4.785741,0.34071934,0
5179,-4.8013287,0.3564353,0
5180,15.927348,8.907115,2
