,UMAP1,UMAP2,UMAP3,profile
3756,6.2563834,0.7730353,5.8821707,2
3757,7.460827,0.23971422,1.6602044,2
3758,3.9614854,1.5357338,10.226873,2
3759,6.20889,0.8213753,5.848029,2
3760,4.1127534,1.375683,10.176142,2
3761,7.8501673,-0.28075236,12.028831,2
3762,6.3221836,-0.8969169,10.005224,2
3763,8.069412,-0.39304298,12.260697,2
3764,6.2529345,0.77751946,5.8349824,2
3765,14.569299,-3.3780584,8.090986,2
3766,4.106709,1.3821713,10.180913,2
3767,6.184084,0.84675646,5.8093295,2
3768,6.194695,0.83588016,5.834815,2
3769,7.389579,0.18641862,1.6057074,2
3770,7.851368,-0.28381798,12.027724,2
3771,6.207068,-0.7732933,10.093081,2
3772,3.964007,1.6070409,10.22293,2
3773,-5.1026154,-8.066321,0.5390883,1
3774,-1.6816876,-0.05176868,25.735994,4
3775,6.172974,-0.7439076,10.075632,2
3776,7.253901,-1.124031,10.345989,2
3777,3.9687731,1.5952842,10.211614,2
3778,7.474438,0.2511288,1.6724893,2
3779,6.187573,0.84285635,5.822745,2
3780,3.851401,1.63183,10.169217,2
3781,6.9240813,-1.0839525,10.115536,2
3782,-1.678593,-0.04874986,25.738989,4
3783,3.9356916,1.6295509,10.212576,2
3784,6.3072352,0.72261393,5.8841457,2
3785,6.326468,-0.8946581,10.009539,2
3786,7.486208,0.26915452,1.6918393,2
3787,6.195535,0.8349881,5.819207,2
3788,7.374604,-1.2032385,10.066187,2
3789,6.334111,-0.9139262,9.98885,2
3790,7.448274,0.23712209,1.658353,2
3791,3.8487003,1.63391,10.170937,2
3792,3.9663737,1.5914752,10.20004,2
3793,8.144672,-0.33130437,12.372177,2
3794,6.8691015,-1.0605232,10.11785,2
3795,14.146043,-3.469932,8.520664,2
3796,-1.6812671,-0.05141015,25.736366,4
3797,7.849968,-0.28067484,12.02901,2
3798,7.481264,0.2574087,1.6787326,2
3799,6.180489,0.850059,5.81221,2
3800,7.4880953,0.2329824,1.6534872,2
3801,6.1829233,0.8474554,5.822789,2
3802,6.2026777,0.8274893,5.8571987,2
3803,6.2547154,-0.8080029,10.078472,2
3804,6.1968803,0.83326,5.859667,2
3805,6.8926306,-1.0688193,10.124762,2
3806,7.849826,-0.2814133,12.028281,2
3807,7.3624253,-1.1961831,10.076604,2
3808,8.0252905,0.3168678,14.638535,2
3809,9.077379,-0.022293625,13.733238,2
3810,9.186424,-0.52303106,13.522401,2
3811,6.2250843,0.8054134,5.832678,2
3812,7.1922493,-1.4102756,10.432258,2
3813,7.4433417,0.3119287,1.7404586,2
3814,-1.6812415,-0.051416736,25.736378,4
3815,7.466009,0.24818823,1.6689895,2
3816,6.9008207,-1.0764695,10.117174,2
3817,14.1455,-3.4778967,8.52126,2
3818,5.028149,0.9369476,10.221728,2
3819,7.4872804,0.25195786,1.6733737,2
3820,-4.9621534,9.029652,11.664703,3
3821,4.626705,1.1240599,10.151113,2
3822,7.463648,0.2408787,1.6612532,2
3823,6.19279,0.83769363,5.8200903,2
3824,-4.986584,9.005362,11.64697,3
3825,7.3900375,0.1846774,1.603775,2
3826,-1.6812009,-0.051413085,25.73638,4
3827,7.9010086,-0.3712893,12.027847,2
3828,8.148132,-0.3322993,12.381753,2
3829,6.2567573,0.77419794,5.8027124,2
3830,4.626449,1.1239498,10.149166,2
3831,3.966533,1.5339031,10.222658,2
3832,6.3198085,-0.8967106,10.001123,2
3833,9.810071,-0.6609779,13.153701,2
3834,6.19104,0.83888185,5.8596864,2
3835,7.474209,0.27195323,1.6946704,2
3836,3.9759276,1.6053721,10.222089,2
3837,13.991842,-3.4416187,8.678393,2
3838,-1.6811504,-0.051411822,25.736374,4
3839,7.474111,0.25782403,1.6794622,2
3840,6.2952147,-0.8829493,9.998688,2
3841,-1.6913143,-0.04763721,25.736454,4
3842,7.2596145,-1.125283,10.340782,2
3843,6.3175015,0.7092681,5.9484615,2
3844,14.129319,-3.4786742,8.538035,2
3845,-1.6820326,-0.051070042,25.736374,4
3846,14.449576,-3.4477854,8.210541,2
3847,6.3131533,-0.8980347,9.9954405,2
3848,5.042626,0.9282709,10.227998,2
3849,-4.9893823,9.004142,11.634046,3
3850,6.2296247,0.80070746,5.835743,2
3851,6.3167424,0.7093836,5.942733,2
3852,14.512824,-3.4022388,8.148689,2
3853,-1.6820201,-0.05105956,25.736364,4
3854,-1.711727,-0.02942121,25.766169,4
3855,13.985795,-3.4542115,8.68523,2
3856,9.231893,0.6208117,13.419307,2
3857,6.379643,0.65267617,5.7486753,2
3858,7.6720767,-0.5658761,11.527017,2
3859,8.948713,-0.24766679,13.956744,2
3860,-1.6819975,-0.051047646,25.736357,4
3861,8.786675,-0.582489,14.323879,2
3862,3.98472,1.4652458,10.133819,2
3863,6.3575625,-0.81230986,10.154615,2
3864,6.3593454,-0.8163064,10.152131,2
3865,7.3195944,-1.2640777,10.15073,2
3866,8.012862,0.32834724,14.651655,2
3867,8.781116,-0.58415496,14.328141,2
3868,6.3567233,-0.81445074,10.154733,2
3869,6.405428,0.62720346,5.7446847,2
3870,13.263842,0.20418866,21.999868,4
3871,9.083956,0.0069233677,13.758214,2
3872,9.252861,0.62296486,13.4539795,2
3873,13.192426,0.30127236,21.884892,4
3874,13.275798,0.19339065,22.01101,4
3875,9.244592,0.6172231,13.436672,2
3876,9.25444,0.6382056,13.447612,2
3877,7.467651,0.47525138,1.943457,2
3878,14.515659,-3.396293,8.145299,2
3879,6.8890862,-1.0775754,10.1472025,2
3880,6.316361,-0.89757544,9.998678,2
3881,8.784712,-0.59312415,14.332453,2
3882,8.832098,-0.23036563,13.102404,2
3883,6.23002,0.80048496,5.831784,2
3884,7.451798,0.21189217,1.6303661,2
3885,9.246124,0.64878356,13.433614,2
3886,13.217366,0.2657984,21.926802,4
3887,6.355556,0.67710894,5.7545724,2
3888,7.4779177,0.46255115,1.9261044,2
3889,6.8108253,-1.0347261,10.147049,2
3890,6.389717,0.6438713,5.7228346,2
3891,3.902513,1.5388368,10.119537,2
3892,8.848161,-0.23635377,13.121548,2
3893,7.9999595,0.33980328,14.664693,2
3894,14.507202,-3.3841367,8.153506,2
3895,8.015877,0.32551882,14.648793,2
3896,3.828856,1.6426945,10.195748,2
3897,7.4782,0.43369013,1.8906996,2
3898,8.018064,0.3227509,14.645535,2
3899,6.2556334,0.7752996,5.7967963,2
3900,8.017053,0.32404745,14.646398,2
3901,9.199428,-0.52680415,13.5100565,2
3902,13.186898,0.29335377,21.891403,4
3903,-4.810387,9.179537,11.806169,3
3904,13.226304,0.2527039,21.941051,4
3905,8.76144,-0.15521406,13.065804,2
3906,6.377535,-0.8164496,10.180737,2
3907,8.137934,-0.3269744,12.365026,2
3908,7.48202,0.45854408,1.9208466,2
3909,-4.831471,9.158212,11.787654,3
3910,9.242353,0.6275603,13.436449,2
3911,7.2194495,-1.2968657,10.291524,2
3912,7.4991975,0.27090064,1.694011,2
3913,6.200406,0.8297023,5.8513255,2
3914,13.959312,-3.4326975,8.711827,2
3915,8.031363,0.31067887,14.629988,2
3916,13.191059,0.29330257,21.892817,4
3917,8.009498,0.33100033,14.655693,2
3918,-4.9020076,9.088718,11.705772,3
3919,14.513986,-3.3834639,8.146684,2
3920,9.250079,0.6363216,13.443828,2
3921,9.081673,0.38745278,13.260867,2
3922,8.740226,-0.23206021,13.075544,2
3923,9.083548,-0.03230742,13.749802,2
3924,8.9312,-0.2594246,13.930017,2
3925,9.686409,-0.326351,13.61593,2
3926,14.123913,-3.477715,8.543495,2
3927,8.945654,-0.25063267,13.952793,2
3928,8.782318,-0.5857298,14.331015,2
3929,-4.9290695,9.061879,11.677964,3
3930,8.016173,0.32600853,14.649485,2
3931,9.11032,-0.25076255,13.767755,2
3932,8.772072,-0.5933959,14.342781,2
3933,9.245538,0.23646328,13.428409,2
3934,9.247242,0.6425054,13.439338,2
3935,9.188065,-0.521664,13.521527,2
3936,-4.918386,9.072467,11.687237,3
3937,-4.89387,9.09687,11.71295,3
3938,8.778585,-0.5836856,14.330641,2
3939,-4.9601808,9.031452,11.654553,3
3940,13.964326,-3.4316738,8.706646,2
3941,13.976857,-3.433968,8.693702,2
3942,13.9761715,-3.4338923,8.694397,2
3943,13.963926,-3.4343324,8.7067,2
3944,13.251488,0.22169568,21.981115,4
3945,-4.9536815,9.038302,11.661593,3
3946,13.982244,-3.439951,8.68814,2
3947,13.965619,-3.4346707,8.7053385,2
3948,13.965629,-3.434586,8.705362,2
3949,13.967251,-3.4355302,8.704129,2
3950,9.82969,-0.73326546,13.196785,2
3951,7.122527,-1.4852169,10.511256,2
3952,14.420168,-3.4667256,8.239778,2
3953,5.203853,0.9136335,10.2881775,2
3954,9.79967,-0.643867,13.143238,2
3955,7.3840327,-1.1986667,10.061193,2
3956,-4.9691677,9.022771,11.663049,3
3957,7.1777534,-1.3138205,10.4029,2
3958,-1.6819657,-0.051037095,25.736351,4
3959,-1.6974689,-0.034251306,25.752151,4
3960,-5.102626,-8.066319,0.53912026,1
3961,-1.6827117,-0.05011875,25.737198,4
3962,-1.6826183,-0.050170664,25.737146,4
3963,-1.682615,-0.050165135,25.737156,4
3964,-1.6824778,-0.050221603,25.737091,4
3965,-1.6825465,-0.050170075,25.737152,4
3966,-5.1026373,-8.066311,0.5391486,1
3967,-5.102642,-8.066292,0.53916603,1
3968,-5.102651,-8.066303,0.5391432,1
3969,-1.6825624,-0.050169036,25.737154,4
3970,9.188043,-0.53003407,13.513764,2
3971,7.1409087,-1.3522762,10.436143,2
3972,8.70578,-16.657085,18.488823,4
3973,9.211617,0.2248349,13.385288,2
3974,-4.9652104,9.02664,11.664622,3
3975,8.770687,-0.6063131,14.348847,2
3976,8.793003,-0.6003778,14.337986,2
3977,9.435222,-0.48211765,13.402715,2
3978,14.299798,-3.4025376,8.364063,2
3979,26.452692,-3.0525978,24.477139,4
3980,8.636121,-16.675201,18.512892,4
3981,9.249254,0.63716537,13.439996,2
3982,9.834531,-0.67412025,13.16589,2
3983,14.582814,-3.3761878,8.077723,2
3984,6.690685,-1.0759254,10.52792,2
3985,9.200459,-0.5372674,13.535217,2
3986,-4.7966905,9.192675,11.826756,3
3987,8.76443,-16.705711,18.354115,4
3988,9.14374,0.53530353,13.237377,2
3989,7.196573,-1.4063405,10.438419,2
3990,7.4001517,0.20229267,1.6228086,2
3991,9.696863,-0.31625855,13.630516,2
3992,8.053354,0.2889264,14.608959,2
3993,9.1422,0.0440568,13.663272,2
3994,7.2049656,-1.3611081,10.363432,2
3995,-4.8028746,9.186623,11.821756,3
3996,9.147129,0.5379007,13.237165,2
3997,8.775631,-0.5860496,14.334715,2
3998,6.3653836,-0.81036896,10.16432,2
3999,9.967325,-0.7657201,13.292649,2
4000,9.269129,0.64492685,13.462793,2
4001,9.835025,-0.6646305,13.167421,2
4002,7.4690027,0.4809584,1.9502808,2
4003,5.196969,0.908656,10.28191,2
4004,9.142982,0.53114474,13.253704,2
4005,-4.715413,-8.028684,-1.0970534,1
4006,-6.9852443,-0.92921275,-12.1275835,1
4007,9.78265,-10.964369,-10.35257,1
4008,-6.980573,-0.9245529,-12.122923,1
4009,9.77734,-10.959044,-10.347242,1
4010,35.191067,15.828976,3.1421268,5
4011,4.845021,-9.790577,-1.6181921,1
4012,-17.88676,-1.0996205,-0.5906151,1
4013,-6.9741254,-0.9181086,-12.116479,1
4014,-13.391791,-4.497847,-5.472616,1
4015,-6.9801664,-0.924146,-12.122519,1
4016,4.8453736,-9.790188,-1.6186295,1
4017,35.18948,15.8304825,3.1462016,5
4018,-17.88681,-1.0996689,-0.5906114,1
4019,1.8099924,16.45187,21.83408,5
4020,9.7680025,-10.949662,-10.337835,1
4021,6.88741,-1.0934173,10.144529,2
4022,3.9455667,1.4967151,10.1350975,2
4023,3.854534,1.626862,10.175281,2
4024,6.386246,-0.841792,10.137408,2
4025,6.3561025,-0.8028753,10.160744,2
4026,6.3308964,-0.8189713,10.1255245,2
4027,6.668854,-0.97155863,10.4188385,2
4028,7.391687,0.40762663,1.8745513,2
4029,7.385232,0.36143848,1.8232886,2
4030,7.309086,-1.0404301,10.624714,2
4031,7.6846776,-0.5383554,11.583978,2
4032,6.3763156,-0.8254078,10.158078,2
4033,6.713083,-1.0553136,10.49098,2
4034,3.7615852,1.3921142,10.39527,2
4035,4.1486006,1.345117,10.157068,2
4036,-4.7421484,-8.021144,-1.1252128,1
4037,7.747059,-9.460097,13.973102,4
4038,7.7530856,-9.468038,13.979811,4
4039,13.261812,0.21154377,21.99153,4
4040,13.174361,0.27520287,21.908337,4
4041,26.518568,-2.9889386,24.541012,4
4042,26.550022,-2.9558117,24.572983,4
4043,-4.9352174,9.055751,11.661381,3
4044,8.813024,-0.5948837,14.302969,2
4045,8.023241,0.3185012,14.63924,2
4046,6.4034967,-0.8741421,10.099221,2
4047,6.3275547,0.6992721,5.950234,2
4048,8.085701,-0.4103913,12.277797,2
4049,8.141596,-0.33163482,12.368219,2
4050,6.3418627,-0.8159651,10.140057,2
4051,6.3757358,0.6576468,5.739373,2
4052,3.98073,1.4719839,10.177831,2
4053,7.6740003,-0.5622174,11.533777,2
4054,7.3063974,-1.0417262,10.614243,2
4055,11.124133,-2.5304947,29.379051,4
4056,-4.7220464,-8.039452,-1.1030897,1
4057,26.415247,-3.0623496,24.436974,4
4058,4.077421,1.4148685,10.206677,2
4059,7.1215334,-1.4887403,10.51686,2
4060,7.319786,-1.3036641,10.212278,2
4061,9.243193,0.64373237,13.428798,2
4062,-4.7827454,9.20652,11.842985,3
4063,8.80527,-0.6015858,14.310363,2
4064,8.792553,-0.59800607,14.331975,2
4065,7.4118567,0.21065083,1.6310015,2
4066,4.135556,1.3645204,10.1849165,2
4067,9.160525,0.5598746,13.221201,2
4068,8.780262,-0.5886784,14.335905,2
4069,26.551926,-2.9537995,24.574938,4
4070,7.478262,0.2528259,1.6746298,2
4071,8.045607,0.29976737,14.619644,2
4072,9.820478,-0.6522352,13.153126,2
4073,9.970151,-0.7663563,13.298488,2
4074,6.70091,-1.0872681,10.542144,2
4075,9.814088,-0.7227423,13.1964245,2
4076,26.510223,-2.997123,24.533022,4
4077,6.6889915,-1.0742034,10.526661,2
4078,8.954209,-0.2391302,13.951184,2
4079,8.761223,-0.6048051,14.353231,2
4080,8.033048,0.30894727,14.630096,2
4081,6.3328214,0.69404376,5.9482903,2
4082,8.755812,-16.663044,18.283468,4
4083,9.687656,-0.32302576,13.6217575,2
4084,9.077515,-0.027183617,13.744177,2
4085,5.2075906,0.9153391,10.290866,2
4086,6.3393464,0.68741584,5.9542465,2
4087,7.109827,-1.4926714,10.527234,2
4088,6.3879137,0.64037627,5.8622785,2
4089,6.3649836,-0.80769014,10.162337,2
4090,9.244141,0.6517805,13.430581,2
4091,-4.969429,9.022276,11.645734,3
4092,-4.920643,9.070394,11.687051,3
4093,6.175875,-0.7444999,10.074174,2
4094,9.70056,-0.32772663,13.619992,2
4095,8.913759,-0.11349087,13.968229,2
4096,14.394515,-3.4570131,8.266481,2
4097,9.149982,0.53951913,13.237406,2
4098,7.994548,0.34657356,14.669486,2
4099,7.392375,-1.2556179,10.062925,2
4100,14.583065,-3.3761537,8.077473,2
4101,7.1155543,-1.4915023,10.521862,2
4102,8.053175,0.2917432,14.611266,2
4103,3.9533868,1.6114328,10.203866,2
4104,26.509216,-2.9964528,24.532263,4
4105,9.815566,-0.6588044,13.1497555,2
4106,6.424742,0.6075464,5.756093,2
4107,9.146701,-0.25803667,13.73634,2
4108,9.2093315,0.23351322,13.379524,2
4109,9.814823,-0.7230118,13.199103,2
4110,8.631444,-16.55565,18.281557,4
4111,-4.9698906,9.024239,11.651298,3
4112,13.9728,-3.4390888,8.697899,2
4113,6.699687,-1.0827136,10.53467,2
4114,9.822333,-0.7321918,13.196505,2
4115,26.434954,-3.075909,24.456951,4
4116,13.972355,-3.4374495,8.698371,2
4117,9.816308,-0.6629166,13.143444,2
4118,9.809599,-0.7226463,13.191947,2
4119,8.743033,-16.678589,18.273071,4
4120,3.7597868,1.36616,10.414326,2
4121,9.839225,-0.7294496,13.188739,2
4122,9.816464,-0.7299174,13.203037,2
4123,9.146791,-0.27157316,13.713614,2
4124,7.1829867,-1.4236423,10.447414,2
4125,-4.828205,9.16154,11.796993,3
4126,9.188004,-0.5329388,13.530117,2
4127,7.8604393,-0.2818912,12.047895,2
4128,8.828089,-16.591887,18.26082,4
4129,8.932105,-0.13487461,13.955884,2
4130,14.516781,-3.3970473,8.14415,2
4131,7.422207,0.23153338,1.6529399,2
4132,13.983279,-3.4411511,8.687211,2
4133,9.7700405,-10.951762,-10.339964,1
4134,-4.578047,-0.9423342,1.0482193,1
4135,-6.981076,-0.9250441,-12.123425,1
4136,9.761802,-10.943446,-10.331627,1
4137,4.8452606,-9.790264,-1.6184589,1
4138,9.778543,-10.960265,-10.348463,1
4139,-4.578012,-0.9423189,1.0481766,1
4140,9.76292,-10.944519,-10.332692,1
4141,20.20469,24.470917,19.706526,5
4142,9.765507,-10.947152,-10.335326,1
4143,-13.388685,-4.4985456,-5.471269,1
4144,9.765959,-10.947605,-10.335784,1
4145,-13.391671,-4.49795,-5.4725003,1
4146,-6.9798994,-0.9238721,-12.122244,1
4147,20.204325,24.470566,19.706171,5
4148,9.78077,-10.962494,-10.350696,1
4149,9.778529,-10.960253,-10.348456,1
4150,-13.399773,-4.49148,-5.479408,1
4151,-13.392032,-4.4974666,-5.4729533,1
4152,-17.888151,-1.1005533,-0.59079784,1
4153,-13.392578,-4.4974394,-5.473103,1
4154,9.766004,-10.947652,-10.335833,1
4155,-17.886942,-1.1002214,-0.5902146,1
4156,9.787437,-10.969151,-10.357353,1
4157,-6.9710393,-0.9150188,-12.113394,1
4158,35.19273,15.827206,3.142559,5
4159,-17.883347,-1.0978703,-0.5903638,1
4160,1.8101982,16.451696,21.8343,5
4161,1.8071672,16.454224,21.831709,5
4162,-4.7419415,-8.018328,-1.1232872,1
4163,-4.726568,-8.032988,-1.1096269,1
4164,-4.785132,9.204042,11.838603,3
4165,-4.960843,9.029716,11.642671,3
4166,6.3346496,-0.80148464,10.158252,2
4167,4.1149836,1.3743001,10.184087,2
4168,9.428332,-0.2725634,13.676618,2
4169,-4.928689,9.062096,11.678486,3
4170,6.4013906,0.6314318,5.741932,2
4171,9.253813,0.6624983,13.441201,2
4172,6.2134223,-0.75282496,10.099666,2
4173,6.199571,0.8306345,5.8308954,2
4174,3.7674477,1.3928254,10.388072,2
4175,3.9681475,1.4777962,10.130779,2
4176,6.398377,0.63169014,5.824215,2
4177,7.752951,-9.466407,13.979267,4
4178,-4.9394684,9.05187,11.671778,3
4179,3.7449696,1.3620365,10.424016,2
4180,6.404816,0.62591857,5.7698154,2
4181,14.438592,-3.4561636,8.221411,2
4182,4.1313615,1.3605793,10.189806,2
4183,9.820728,-0.73024786,13.196087,2
4184,7.108616,-1.5095474,10.531358,2
4185,7.4298706,-1.2482184,10.02283,2
4186,13.17546,0.24643065,21.93357,4
4187,6.3387074,-0.7974742,10.152158,2
4188,13.963271,-3.4431736,8.706574,2
4189,6.176751,-0.74726874,10.071894,2
4190,14.142238,-3.4660363,8.52422,2
4191,9.823775,-0.72894233,13.197769,2
4192,-4.7824783,9.206966,11.841929,3
4193,6.288782,0.7414489,5.8759503,2
4194,7.376275,0.3945935,1.8625052,2
4195,3.9460833,1.6072673,10.204629,2
4196,9.812215,-0.7257501,13.195432,2
4197,6.6806355,-1.0829439,10.544033,2
4198,6.2295284,0.8001816,5.8867693,2
4199,5.2128263,0.9154599,10.293516,2
4200,8.644527,-16.566874,18.417679,4
4201,8.65119,-16.696676,18.491884,4
4202,7.7168107,-0.52385044,11.628547,2
4203,7.4493937,0.2843754,1.7102351,2
4204,8.62232,-16.569138,18.27967,4
4205,4.8315573,1.0159168,10.149016,2
4206,7.309085,-1.0461863,10.608575,2
4207,9.453744,-0.51771843,13.372006,2
4208,-4.73272,-8.028612,-1.1146581,1
4209,8.734621,-16.787394,18.36234,4
4210,-4.7384915,-8.022632,-1.1209536,1
4211,26.48924,-3.0132492,24.51431,4
4212,-4.762594,-8.001343,-1.1447275,1
4213,13.229475,0.33223256,21.858631,4
4214,7.7560983,-9.468672,13.981938,4
4215,8.741883,-16.720102,18.381832,4
4216,7.179887,-1.3767734,10.370413,2
4217,9.243106,0.6335565,13.434624,2
4218,9.190156,-0.52695185,13.524998,2
4219,9.239711,0.63992864,13.428058,2
4220,9.148917,0.53818727,13.237259,2
4221,8.003735,0.33755997,14.6607275,2
4222,9.126089,-0.2489469,13.767329,2
4223,9.144701,0.5371169,13.226823,2
4224,6.3879275,0.63767076,5.9822946,2
4225,8.780828,-0.5873672,14.333979,2
4226,8.784935,-16.674412,18.343596,4
4227,7.1967134,-1.4158105,10.436496,2
4228,8.905972,-0.119999655,13.975061,2
4229,-4.8149233,9.1745205,11.808054,3
4230,7.4392114,-1.2570302,10.014255,2
4231,6.188197,-0.7541166,10.082422,2
4232,8.594563,-16.669342,18.481527,4
4233,7.3959146,0.19864178,1.6191684,2
4234,8.001571,0.33954942,14.66293,2
4235,3.7525904,1.3719778,10.415858,2
4236,8.659205,-16.59503,18.427776,4
4237,4.1199956,1.369342,10.184336,2
4238,6.3538547,0.6733536,5.9504886,2
4239,7.1400323,-1.3750346,10.456125,2
4240,-4.828035,9.161699,11.797179,3
4241,9.767818,-10.94947,-10.337654,1
4242,9.7675,-10.949141,-10.337272,1
4243,-17.890022,-1.1018723,-0.58998454,1
4244,9.777309,-10.959027,-10.347232,1
4245,-6.974741,-0.91871524,-12.117082,1
4246,-6.9815474,-0.92550045,-12.123889,1
4247,9.267742,0.25846586,13.43269,2
4248,9.801321,-0.71924484,13.176899,2
4249,6.6888885,-1.0750685,10.527994,2
4250,26.383621,-3.1235487,24.405016,4
4251,4.845229,-9.790274,-1.6184144,1
4252,9.79268,-10.9744,-10.362606,1
4253,4.8451657,-9.790323,-1.6183156,1
4254,9.788161,-10.969882,-10.358089,1
4255,-6.979244,-0.92321473,-12.121589,1
4256,9.243966,0.6514906,13.430238,2
4257,9.25454,0.26327828,13.426332,2
4258,7.3961587,0.19399445,1.6136636,2
4259,26.499922,-3.0072331,24.522278,4
4260,-9.90605,6.343558,-0.71685266,1
4261,-6.977088,-0.9210637,-12.119435,1
4262,1.8096757,16.452131,21.83383,5
4263,20.200182,24.46648,19.701637,5
4264,4.844775,-9.790898,-1.6176479,1
4265,9.77966,-10.961389,-10.349597,1
4266,14.134384,-3.489921,8.532891,2
4267,6.426142,0.6061336,5.7553387,2
4268,6.2006326,-0.75077736,10.083958,2
4269,6.3984504,0.6338846,5.7720504,2
4270,6.3701177,0.65689236,5.8954844,2
4271,7.159611,-1.372512,10.381188,2
4272,3.9451542,1.4942418,10.111644,2
4273,4.137275,1.3546042,10.159174,2
4274,7.468134,0.47571263,1.9441816,2
4275,14.132465,-3.481482,8.534776,2
4276,3.9552555,1.4843366,10.127613,2
4277,7.391735,0.19162844,1.611526,2
4278,14.173735,-3.4524033,8.492827,2
4279,9.242824,0.64316595,13.429983,2
4280,14.146689,-3.4661086,8.520217,2
4281,7.481437,0.27355728,1.6970977,2
4282,7.2331824,-1.3008904,10.266207,2
4283,6.3205867,-0.90131336,9.9967,2
4284,6.1929708,-0.76429415,10.076864,2
4285,14.48946,-3.4149969,8.172756,2
4286,6.349825,-0.8103744,10.153976,2
4287,14.155205,-3.4706213,8.511303,2
4288,14.207403,-3.4703903,8.457845,2
4289,4.13949,1.3522587,10.195266,2
4290,6.183968,-0.73678476,10.066189,2
4291,9.190904,-0.51955676,13.529414,2
4292,6.3669405,-0.8161287,10.162119,2
4293,9.126731,-0.25230154,13.761819,2
4294,9.249691,0.2516369,13.422886,2
4295,14.140191,-3.469856,8.526722,2
4296,13.266322,0.20460682,21.999287,4
4297,13.193274,0.29813814,21.887877,4
4298,8.598667,-16.679485,18.528624,4
4299,6.178651,-0.7474719,10.084568,2
4300,14.587908,-3.3748899,8.072626,2
4301,8.758268,-16.645353,18.410385,4
4302,8.0191555,0.32259104,14.644928,2
4303,9.237351,0.65461636,13.422493,2
4304,-4.895174,9.09571,11.710033,3
4305,8.005913,0.3351624,14.658557,2
4306,-4.91087,9.080159,11.69846,3
4307,9.256852,0.6448391,13.449672,2
4308,7.405126,0.20394477,1.6239569,2
4309,8.792184,-0.5931897,14.32925,2
4310,8.629212,-16.71059,18.487738,4
4311,9.433254,-0.4838483,13.390898,2
4312,6.26874,-0.7722307,10.126851,2
4313,3.9736643,1.476648,10.128824,2
4314,8.172581,-0.35763738,12.398487,2
4315,7.4710135,0.27818137,1.7015619,2
4316,-4.7198286,-8.055486,-1.0865282,1
4317,-4.7237062,-8.037493,-1.1048044,1
4318,11.071518,-2.4777849,29.32681,4
4319,26.075525,9.41695,5.4828115,5
4320,21.000376,14.768462,3.6647139,5
4321,21.014904,14.737864,3.6898124,5
4322,-4.720773,-8.0353,-1.1061034,1
4323,-4.734703,-8.027591,-1.1169664,1
4324,7.795867,-9.508235,14.021549,4
4325,8.560352,-16.603653,18.565403,4
4326,13.19694,0.42172006,21.752625,4
4327,9.825907,-0.7249087,13.200465,2
4328,6.263039,-0.8657146,10.006062,2
4329,7.1615686,-1.327315,10.401447,2
4330,7.1044273,-1.512263,10.539675,2
4331,14.522863,-3.3710065,8.137823,2
4332,6.3391666,0.687473,5.957779,2
4333,7.1208,-1.4941832,10.528055,2
4334,7.746124,-9.4558735,13.971596,4
4335,6.331718,0.69468206,5.9577446,2
4336,9.266063,0.66972715,13.437522,2
4337,7.1435757,-1.3447504,10.437272,2
4338,5.259877,0.9406135,10.329594,2
4339,7.181564,-1.4212219,10.447033,2
4340,-4.9158077,9.075205,11.694463,3
4341,8.64202,-16.721258,18.462936,4
4342,14.114477,-3.468833,8.552838,2
4343,13.248146,0.22352694,21.97292,4
4344,11.064408,-2.470663,29.319134,4
4345,4.133402,1.3621625,10.166279,2
4346,8.03732,0.30540618,14.62423,2
4347,9.525583,-0.5502809,13.347102,2
4348,4.501485,1.1844027,10.171158,2
4349,9.193972,-0.52589923,13.521913,2
4350,3.8801959,1.5956845,10.198727,2
4351,6.367993,0.664264,5.7518206,2
4352,9.2066965,0.25349182,13.372291,2
4353,14.516172,-3.381168,8.144447,2
4354,9.834492,-0.6476535,13.158876,2
4355,4.0923743,1.4054692,10.213564,2
4356,7.1501827,-1.3491964,10.434835,2
4357,26.43782,-3.0423982,24.459515,4
4358,7.112389,-1.5020117,10.530508,2
4359,3.9781864,1.590083,10.210444,2
4360,-4.950592,9.040873,11.667459,3
4361,8.626001,-16.752714,18.346533,4
4362,7.479557,0.25618115,1.67832,2
4363,-4.8878245,9.10286,11.715767,3
4364,8.023745,0.31729075,14.639479,2
4365,8.809345,-16.654106,18.36745,4
4366,8.781326,-0.5861726,14.332665,2
4367,8.692011,-16.60235,18.402672,4
4368,14.129373,-3.4633574,8.537998,2
4369,8.892034,-0.3516273,14.084472,2
4370,8.780434,-0.58568764,14.333657,2
4371,14.159439,-3.4928095,8.507468,2
4372,-4.967492,9.022925,11.6339445,3
4373,9.213031,0.23500285,13.379597,2
4374,9.164165,0.5376984,13.283389,2
4375,9.156415,0.55568004,13.232037,2
4376,7.108708,-1.4908497,10.5255,2
4377,-4.925562,9.065458,11.685531,3
4378,9.243945,0.650493,13.430464,2
4379,7.094021,-1.5282888,10.552558,2
4380,9.12123,0.014339708,13.688304,2
4381,8.797698,-0.5963577,14.319276,2
4382,14.583649,-3.3760371,8.0769005,2
4383,9.259894,0.26015508,13.447683,2
4384,-4.861102,9.129315,11.745637,3
4385,9.246095,0.65078455,13.432191,2
4386,6.245214,0.78458256,5.879161,2
4387,14.126704,-3.4742525,8.5406885,2
4388,14.130559,-3.4743397,8.536768,2
